Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
"Crna macka, beli macor",8.0,R,1998,127 min,"Bajram Severdzan, Srdjan 'Zika' Todorovic, Branka Katic, Florijan Ajdini","Comedy, Crime, Romance            ","https://m.media-amazon.com/images/M/MV5BMmExZTZhN2QtMzg5Mi00Y2M5LTlmMWYtNTUzMzUwMGM2OGQ3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Matko and his son Zare live on the banks of the Danube river and get by through hustling and basically doing anything to make a living. In order to pay off a business debt Matko agrees to marry off Zare to the sister of a local gangster.
Sling Blade,8.0,R,1996,135 min,"Billy Bob Thornton, Dwight Yoakam, J.T. Walsh, John Ritter",Drama            ,"https://m.media-amazon.com/images/M/MV5BOGIyMjc3OGMtNTlmNS00YzY1LTlkNjYtZjhmMWVhY2U2OGE3XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg","Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town."
Secrets & Lies,8.0,U,1996,136 min,"Timothy Spall, Brenda Blethyn, Phyllis Logan, Claire Rushbrook","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London."
Twelve Monkeys,8.0,A,1995,129 min,"Bruce Willis, Madeleine Stowe, Brad Pitt, Joseph Melito","Mystery, Sci-Fi, Thriller            ","https://m.media-amazon.com/images/M/MV5BN2Y2OWU4MWMtNmIyMy00YzMyLWI0Y2ItMTcyZDc3MTdmZDU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet."
Chung Hing sam lam,8.0,U,1994,102 min,"Brigitte Lin, Takeshi Kaneshiro, Tony Chiu-Wai Leung, Faye Wong","Comedy, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents."
The Nightmare Before Christmas,8.0,U,1993,76 min,"Danny Elfman, Chris Sarandon, Catherine O'Hara, William Hickey","Animation, Family, Fantasy            ","https://m.media-amazon.com/images/M/MV5BNWE4OTNiM2ItMjY4Ni00ZTViLWFiZmEtZGEyNGY2ZmNlMzIyXkEyXkFqcGdeQXVyMDU5NDcxNw@@._V1_UX67_CR0,0,67,98_AL_.jpg","Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion."
Scent of a Woman,8.0,UA,1992,156 min,"Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar",Drama            ,"https://m.media-amazon.com/images/M/MV5BZTM3ZjA3NTctZThkYy00ODYyLTk2ZjItZmE0MmZlMTk3YjQwXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated."
JFK,8.0,UA,1991,189 min,"Kevin Costner, Gary Oldman, Jack Lemmon, Walter Matthau","Drama, History, Thriller            ","https://m.media-amazon.com/images/M/MV5BYjYyODExMDctZjgwYy00ZjQwLWI4OWYtOGFlYjA4ZjEzNmY1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.
Rain Man,8.0,U,1988,133 min,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",Drama            ,"https://m.media-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance."
Akira,8.0,UA,1988,124 min,"Mitsuo Iwata, Nozomu Sasaki, Mami Koyama, Tesshô Genda","Animation, Action, Drama            ","https://m.media-amazon.com/images/M/MV5BM2ZiZTk1ODgtMTZkNS00NTYxLWIxZTUtNWExZGYwZTRjODViXkEyXkFqcGdeQXVyMTE2MzA3MDM@._V1_UX67_CR0,0,67,98_AL_.jpg","A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics."
The Princess Bride,8.0,U,1987,98 min,"Cary Elwes, Mandy Patinkin, Robin Wright, Chris Sarandon","Adventure, Family, Fantasy            ","https://m.media-amazon.com/images/M/MV5BMGM4M2Q5N2MtNThkZS00NTc1LTk1NTItNWEyZjJjNDRmNDk5XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX67_CR0,0,67,98_AL_.jpg","While homesick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love."
Der Himmel über Berlin,8.0,U,1987,128 min,"Bruno Ganz, Solveig Dommartin, Otto Sander, Curt Bois","Drama, Fantasy, Romance            ","https://m.media-amazon.com/images/M/MV5BMzMxZjUzOGQtOTFlOS00MzliLWJhNTUtOTgyNzYzMWQ2YzhmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg","An angel tires of his purely ethereal life of merely overseeing the human activity of Berlin's residents, and longs for the tangible joys of physical existence when he falls in love with a mortal."
Au revoir les enfants,8.0,U,1987,104 min,"Gaspard Manesse, Raphael Fejtö, Francine Racette, Stanislas Carré de Malberg","Drama, War            ","https://m.media-amazon.com/images/M/MV5BZmYxOTA5YTEtNDY3Ni00YTE5LWE1MTgtYjc4ZWUxNWY3ZTkxXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg","A French boarding school run by priests seems to be a haven from World War II until a new student arrives. Occupying the next bed in the dormitory to the top student in his class, the two young boys begin to form a bond."
Tenkû no shiro Rapyuta,8.0,U,1986,125 min,"Mayumi Tanaka, Keiko Yokozawa, Kotoe Hatsui, Minori Terada","Animation, Adventure, Family            ","https://m.media-amazon.com/images/M/MV5BNTg0NmI1ZGQtZTUxNC00NTgxLThjMDUtZmRlYmEzM2MwOWYwXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg",A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.
Kaze no tani no Naushika,8.0,U,1984,117 min,"Sumi Shimamoto, Mahito Tsujimura, Hisako Kyôda, Gorô Naya","Animation, Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BZTI3NmJmYTQtNDg4NS00M2VlLTgzZDAtZWIwZDcyOWY5YzIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.
Nostalgia,8.0,NA,1983,125 min,"Oleg Yankovskiy, Erland Josephson, Domiziana Giordano, Patrizia Terreno",Drama            ,"https://m.media-amazon.com/images/M/MV5BMmZmMjZhMmYtNmU5NC00MTc3LWIyZTEtMDg0MGI0MzJhZjVhXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UY98_CR0,0,67,98_AL_.jpg","A Russian poet and his interpreter travel to Italy researching the life of an 18th-century composer, and instead meet a ruminative madman who tells the poet how the world may be saved."
A Christmas Story,8.0,U,1983,93 min,"Peter Billingsley, Melinda Dillon, Darren McGavin, Scott Schwartz","Comedy, Family            ","https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX67_CR0,0,67,98_AL_.jpg","In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift."
Pink Floyd: The Wall,8.0,A,1982,95 min,"Bob Geldof, Christine Hargreaves, James Laurenson, Eleanor David","Drama, Fantasy, Music            ","https://m.media-amazon.com/images/M/MV5BMzYwMDZlZDktNGVlMC00OWVlLWI0MTktN2UwNTUxOWI1NjJhXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.
Fitzcarraldo,8.0,NA,1982,158 min,"Klaus Kinski, Claudia Cardinale, José Lewgoy, Miguel Ángel Fuentes","Adventure, Drama            ","https://m.media-amazon.com/images/M/MV5BYjIzNTYxMTctZjAwNS00YzI3LWExMGMtMGQxNGM5ZTc1NzhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","The story of Brian Sweeney Fitzgerald, an extremely determined man who intends to build an opera house in the middle of a jungle."
Being There,8.0,NA,1979,130 min,"Peter Sellers, Shirley MacLaine, Melvyn Douglas, Jack Warden","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BNjAzNzJjYzQtMGFmNS00ZjAzLTkwMjgtMWIzYzFkMzM4Njg3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg","After the death of his employer forces him out of the only home he's ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics."
Annie Hall,8.0,A,1977,93 min,"Woody Allen, Diane Keaton, Tony Roberts, Carol Kane","Comedy, Romance            ","https://m.media-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages."
Dog Day Afternoon,8.0,U,1975,125 min,"Al Pacino, John Cazale, Penelope Allen, Sully Boyar","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BODExZmE2ZWItYTIzOC00MzI1LTgyNTktMDBhNmFhY2Y4OTQ3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
Zerkalo,8.0,NA,1975,107 min,"Margarita Terekhova, Filipp Yankovskiy, Ignat Daniltsev, Oleg Yankovskiy","Biography, Drama            ","https://m.media-amazon.com/images/M/MV5BOGRiNDc0ZmMtZWVmNS00ZmRkLWEwNjQtODdmYTIyZGJjMjc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR3,0,67,98_AL_.jpg","A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation."
Young Frankenstein,8.0,A,1974,106 min,"Gene Wilder, Madeline Kahn, Marty Feldman, Peter Boyle",Comedy            ,"https://m.media-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx._V1_UX67_CR0,0,67,98_AL_.jpg","An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body."
Papillon,8.0,R,1973,151 min,"Steve McQueen, Dustin Hoffman, Victor Jory, Don Gordon","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BZGRjZjQ0NzAtYmZlNS00Zjc1LTk1YWItMDY5YzQxMzA4MTAzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg","A French convict in the 1930s befriends a fellow criminal as the two of them begin serving their sentence in the South American penal colony on Devil's Island, which inspires the man to plot his escape."
Viskningar och rop,8.0,A,1972,91 min,"Harriet Andersson, Liv Ullmann, Kari Sylwan, Ingrid Thulin",Drama            ,"https://m.media-amazon.com/images/M/MV5BODU2NDhhNDQtNDIzMi00YTRhLWI3OWQtNDU2ZTUyMmE3MzM2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","When a woman dying of cancer in early twentieth-century Sweden is visited by her two sisters, long-repressed feelings between the siblings rise to the surface."
Solaris,8.0,U,1972,167 min,"Natalya Bondarchuk, Donatas Banionis, Jüri Järvet, Vladislav Dvorzhetskiy","Drama, Mystery, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BZmY4Yjc0OWQtZDRhMy00ODc2LWI2NGYtMWFlODYyN2VlNDQyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR1,0,67,98_AL_.jpg",A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.
Sleuth,8.0,NA,1972,138 min,"Laurence Olivier, Michael Caine, Alec Cawthorne, John Matthews","Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BM2EzZmFmMmItODY3Zi00NjdjLWE0MTYtZWQ3MGIyM2M4YjZhXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results."
The Last Picture Show,8.0,U,1971,118 min,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd, Ben Johnson","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BNmVjNzZkZjQtYmM5ZC00M2I0LWJhNzktNDk3MGU1NWMxMjFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically."
Fiddler on the Roof,8.0,U,1971,181 min,"Topol, Norma Crane, Leonard Frey, Molly Picon","Drama, Family, Musical            ","https://m.media-amazon.com/images/M/MV5BODQ5NGUzMzQtZTJjZC00MTk0LThjNmMtYzRjMjI1YTZiNmM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village."
Patton,8.0,U,1970,172 min,"George C. Scott, Karl Malden, Stephen Young, Michael Strong","Biography, Drama, War            ","https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The World War II phase of the career of controversial American general George S. Patton.
Butch Cassidy and the Sundance Kid,8.0,U,1969,110 min,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_UX67_CR0,0,67,98_AL_.jpg","Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia."
Rosemary's Baby,8.0,A,1968,137 min,"Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer","Drama, Horror            ","https://m.media-amazon.com/images/M/MV5BZmEwZGU2NzctYzlmNi00MGJkLWE3N2MtYjBlN2ZhMGJkZTZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","A young couple trying for a baby move into an aging, ornate apartment building on Central Park West, but find themselves surrounded by peculiar neighbors."
Planet of the Apes,8.0,U,1968,112 min,"Charlton Heston, Roddy McDowall, Kim Hunter, Maurice Evans","Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMTg0NjUwMzg5NF5BMl5BanBnXkFtZTgwNDQ0NjcwMTE@._V1_UX67_CR0,0,67,98_AL_.jpg","An astronaut crew crash-lands on a planet in the distant future where intelligent talking apes are the dominant species, and humans are the oppressed and enslaved."
Le samouraï,8.0,NA,1967,105 min,"Alain Delon, François Périer, Nathalie Delon, Cathy Rosier","Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMWFjZjRiM2QtZmRkOC00MDUxLTlhYmQtYmY5ZTNiMTI5Nzc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",After professional hitman Jef Costello is seen by witnesses his efforts to provide himself an alibi drive him further into a corner.
In the Heat of the Night,8.0,U,1967,110 min,"Sidney Poitier, Rod Steiger, Warren Oates, Lee Grant","Drama, Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BZjZhZTZkNWItZGE1My00MTRkLWI2ZDktMWZkZTIxZWYxOTgzXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg","A black Philadelphia police detective is mistakenly suspected of a local murder while passing through a racially hostile Mississippi town, and after being cleared is reluctantly asked by the police chief to investigate the case."
The Graduate,8.0,A,1967,106 min,"Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",A disillusioned college graduate finds himself torn between his older lover and her daughter.
Who's Afraid of Virginia Woolf?,8.0,A,1966,131 min,"Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis",Drama            ,"https://m.media-amazon.com/images/M/MV5BYzczM2VlNmQtODc3OS00MWEyLWI2ODItN2Y3YTliNTI4ZDhlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","A bitter, aging couple, with the help of alcohol, use their young houseguests to fuel anguish and emotional pain towards each other over the course of a distressing night."
Doctor Zhivago,8.0,A,1965,197 min,"Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger","Drama, Romance, War            ","https://m.media-amazon.com/images/M/MV5BNzdmZTk4MTktZmExNi00OWEwLTgxZDctNTE4NWMwNjc1Nzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution."
8½,8.0,NA,1963,138 min,"Marcello Mastroianni, Anouk Aimée, Claudia Cardinale, Sandra Milo",Drama            ,"https://m.media-amazon.com/images/M/MV5BMTQ4MTA0NjEzMF5BMl5BanBnXkFtZTgwMDg4NDYxMzE@._V1_UY98_CR2,0,67,98_AL_.jpg",A harried movie director retreats into his memories and fantasies.
El ángel exterminador,8.0,NA,1962,95 min,"Silvia Pinal, Jacqueline Andere, Enrique Rambal, José Baviera","Drama, Fantasy            ","https://m.media-amazon.com/images/M/MV5BZTg3M2ExY2EtZmI5Yy00YWM1LTg4NzItZWEzZTgxNzE2MjhhXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",The guests at an upper-class dinner party find themselves unable to leave.
What Ever Happened to Baby Jane?,8.0,A,1962,134 min,"Bette Davis, Joan Crawford, Victor Buono, Wesley Addy","Drama, Horror, Thriller            ","https://m.media-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",A former child star torments her paraplegic sister in their decaying Hollywood mansion.
Sanjuro,8.0,U,1962,96 min,"Toshirô Mifune, Tatsuya Nakadai, Keiju Kobayashi, Yûnosuke Itô","Action, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BZmY3MDlmODctYTY3Yi00NzYyLWIxNTUtYjVlZWZjMmMwZTBkXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX67_CR0,0,67,98_AL_.jpg","A crafty samurai helps a young man and his fellow clansmen trying to save his uncle, who has been framed and imprisoned by a corrupt superintendent."
Ivanovo detstvo,8.0,A,1962,95 min,"Nikolay Burlyaev, Valentin Zubkov, Evgeniy Zharikov, Stepan Krylov","Drama, War            ","https://m.media-amazon.com/images/M/MV5BYTYzYzBhYjQtNDQxYS00MmUwLTkyZjgtZWVkOWFjNzE5OTI2XkEyXkFqcGdeQXVyNjMxMjkwMjI@._V1_UX67_CR0,0,67,98_AL_.jpg","During WWII, Soviet orphan Ivan Bondarev strikes up a friendship with three sympathetic Soviet officers while working as a scout behind the German lines."
