Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
Bajrangi Bhaijaan,8.2,UA,2015,163 min,"Salman Khan, Harshaali Malhotra, Nawazuddin Siddiqui, Kareena Kapoor","Action, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMGE3Yjg3NzItNjlmOS00YjY2LThiMDctMzM0NDA2NmExYTg4XkEyXkFqcGdeQXVyMTQ3ODQ3NTcz._V1_UY98_CR0,0,67,98_AL_.jpg",An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.
Haider,8.2,UA,2014,160 min,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon","Action, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMjA1NTEwMDMxMF5BMl5BanBnXkFtZTgwODkzMzI0MjE@._V1_UY98_CR0,0,67,98_AL_.jpg","A young man returns to Kashmir after his father's disappearance to confront his uncle, whom he suspects of playing a role in his father's fate."
Queen,8.2,UA,2013,146 min,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Jeffrey Ho","Adventure, Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BNWYyOWRlOWItZWM5MS00ZjJkLWI0MTUtYTE3NTI5MDAwYjgyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled.
PK,8.2,UA,2014,153 min,"Aamir Khan, Anushka Sharma, Sanjay Dutt, Boman Irani","Comedy, Drama, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_UY98_CR0,0,67,98_AL_.jpg",An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of religion on its people.
OMG: Oh My God!,8.2,U,2012,125 min,"Paresh Rawal, Abhinay Raj Singh, Akshay Kumar, Mithun Chakraborty","Comedy, Drama, Fantasy            ","https://m.media-amazon.com/images/M/MV5BMGNhYjUwNmYtNDQxNi00NDdmLTljMDAtZWM1NDQyZTk3ZDYwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",A shopkeeper takes God to court when his shop is destroyed by an earthquake.
Inside Out,8.2,U,I 2015,95 min,"Amy Poehler, Bill Hader, Lewis Black, Mindy Kaling","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_UX67_CR0,0,67,98_AL_.jpg","After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
Barfi!,8.2,U,2012,151 min,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMTQzMTEyODY2Ml5BMl5BanBnXkFtZTgwMjA0MDUyMjE@._V1_UY98_CR0,0,67,98_AL_.jpg",Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.
Gangs of Wasseypur,8.2,A,2012,321 min,"Manoj Bajpayee, Richa Chadha, Nawazuddin Siddiqui, Tigmanshu Dhulia","Action, Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BMTc5NjY4MjUwNF5BMl5BanBnXkFtZTgwODM3NzM5MzE@._V1_UX67_CR0,0,67,98_AL_.jpg","A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations."
Paan Singh Tomar,8.2,UA,2012,135 min,"Irrfan Khan, Mahie Gill, Rajesh Abhay, Hemendra Dandotiya","Action, Biography, Crime            ","https://m.media-amazon.com/images/M/MV5BNTgwODM5OTMzN15BMl5BanBnXkFtZTcwMTA3NzI1Nw@@._V1_UY98_CR0,0,67,98_AL_.jpg","The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement."
Zindagi Na Milegi Dobara,8.2,U,2011,155 min,"Hrithik Roshan, Farhan Akhtar, Abhay Deol, Katrina Kaif","Comedy, Drama, Musical            ","https://m.media-amazon.com/images/M/MV5BZGFmMjM5OWMtZTRiNC00ODhlLThlYTItYTcyZDMyYmMyYjFjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR0,0,67,98_AL_.jpg",Three friends decide to turn their fantasy vacation into reality after one of their friends gets engaged.
El secreto de sus ojos,8.2,R,2009,129 min,"Ricardo Darín, Soledad Villamil, Pablo Rago, Carla Quevedo","Drama, Mystery, Romance            ","https://m.media-amazon.com/images/M/MV5BY2FhZGI5M2QtZWFiZS00NjkwLWE4NWQtMzg3ZDZjNjdkYTJiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.
Warrior,8.2,UA,2011,140 min,"Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison","Action, Drama, Sport            ","https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother."
Harry Potter and the Deathly Hallows: Part 2,8.2,UA,2011,130 min,"Daniel Radcliffe, Emma Watson, Rupert Grint, Michael Gambon","Adventure, Fantasy, Mystery            ","https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts."
Shutter Island,8.2,A,2010,138 min,"Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo, Ben Kingsley","Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane."
Miracle in Cell No. 7,8.2,NA,2019,132 min,"Aras Bulut Iynemli, Nisa Sofiya Aksongur, Deniz Baysal, Celile Toyon Uysal",Drama            ,"https://m.media-amazon.com/images/M/MV5BOGE3N2QxN2YtM2ZlNS00MWIyLWE1NDAtYWFlN2FiYjY1MjczXkEyXkFqcGdeQXVyOTUwNzc0ODc@._V1_UY98_CR1,0,67,98_AL_.jpg",A story of love between a mentally-ill father who was wrongly accused of murder and his lovely six year old daughter. Prison will be their home. Based on the 2013 Korean movie 7-beon-bang-ui seon-mul (2013).
Article 15,8.2,UA,2019,130 min,"Ayushmann Khurrana, Nassar, Manoj Pahwa, Kumud Mishra","Crime, Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BZTI2NTFiMDMtZjQxNS00YjBkLWFhNWMtOTIyMzE5Yjc0ZTZiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg","In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination."
The Wolf of Wall Street,8.2,A,2013,180 min,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey","Biography, Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UX67_CR0,0,67,98_AL_.jpg","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
Chak De! India,8.2,U,2007,153 min,"Shah Rukh Khan, Vidya Malvade, Sagarika Ghatge, Shilpa Shukla","Drama, Family, Sport            ","https://m.media-amazon.com/images/M/MV5BMTUzODMyNzk4NV5BMl5BanBnXkFtZTgwNTk1NTYyNTM@._V1_UY98_CR3,0,67,98_AL_.jpg","Kabir Khan, the coach of the Indian Women's National Hockey Team, dreams of making his all-girls team emerge victorious against all odds."
No Country for Old Men,8.2,18,2007,122 min,"Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson","Crime, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.
There Will Be Blood,8.2,A,2007,158 min,"Daniel Day-Lewis, Paul Dano, Ciarán Hinds, Martin Stringer",Drama            ,"https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business."
Pan's Labyrinth,8.2,UA,2006,118 min,"Ivana Baquero, Ariadna Gil, Sergi López, Maribel Verdú","Drama, Fantasy, War            ","https://m.media-amazon.com/images/M/MV5BYzFjMThiMGItOWRlMC00MDI4LThmOGUtYTNlZGZiYWI1YjMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg","In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world."
V for Vendetta,8.2,UA,2005,132 min,"Hugo Weaving, Natalie Portman, Rupert Graves, Stephen Rea","Action, Drama, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg","In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V,"" plots to overthrow it with the help of a young woman."
Black,8.2,U,2005,122 min,"Amitabh Bachchan, Rani Mukerji, Shernaz Patel, Ayesha Kapoor",Drama            ,"https://m.media-amazon.com/images/M/MV5BNTI5MmE5M2UtZjIzYS00M2JjLWIwNDItYTY2ZWNiODBmYTBiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg","The cathartic tale of a young woman who can't see, hear, or speak, and the teacher who brings a ray of light into her dark world."
"Swades: We, the People",8.2,U,2004,210 min,"Shah Rukh Khan, Gayatri Joshi, Kishori Ballal, Smith Seth","Drama, Musical            ","https://m.media-amazon.com/images/M/MV5BYzExOTcwNjYtZTljMC00YTQ2LWI2YjYtNWFlYzQ0YTJhNzJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg",A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.
Der Untergang,8.2,R,2004,156 min,"Bruno Ganz, Alexandra Maria Lara, Ulrich Matthes, Juliane Köhler","Biography, Drama, History            ","https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_UX67_CR0,0,67,98_AL_.jpg","Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII."
Hauru no ugoku shiro,8.2,U,2004,119 min,"Chieko Baishô, Takuya Kimura, Tatsuya Gashûin, Akihiro Miwa","Animation, Adventure, Family            ","https://m.media-amazon.com/images/M/MV5BNmM4YTFmMmItMGE3Yy00MmRkLTlmZGEtMzZlOTQzYjk3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle."
A Beautiful Mind,8.2,UA,2001,135 min,"Russell Crowe, Ed Harris, Jennifer Connelly, Christopher Plummer","Biography, Drama            ","https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish."
Kill Bill: Vol. 1,8.2,R,2003,111 min,"Uma Thurman, David Carradine, Daryl Hannah, Michael Madsen","Action, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg","After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her."
Finding Nemo,8.2,U,2003,100 min,"Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BZTAzNWZlNmUtZDEzYi00ZjA5LWIwYjEtZGM1NWE1MjE4YWRhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home."
The Sixth Sense,8.2,A,1999,107 min,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams","Drama, Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg","A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist."
"Lock, Stock and Two Smoking Barrels",8.2,A,1998,107 min,"Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham","Action, Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg","Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds."
The Truman Show,8.2,U,1998,103 min,"Jim Carrey, Ed Harris, Laura Linney, Noah Emmerich","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",An insurance salesman discovers his whole life is actually a reality TV show.
Bacheha-Ye aseman,8.2,PG,1997,89 min,"Mohammad Amir Naji, Amir Farrokh Hashemian, Bahare Seddiqi, Nafise Jafar-Mohammadi","Drama, Family, Sport            ","https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair."
Trainspotting,8.2,A,1996,93 min,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd",Drama            ,"https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends."
Eskiya,8.2,NA,1996,128 min,"Sener Sen, Ugur Yücel, Sermin Hürmeriç, Yesim Salkim","Crime, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BOGQ4ZjFmYjktOGNkNS00OWYyLWIyZjgtMGJjM2U1ZTA0ZTlhXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR1,0,67,98_AL_.jpg","Baran the Bandit, released from prison after 35 years, searches for vengeance and his lover."
Dilwale Dulhania Le Jayenge,8.2,U,1995,189 min,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMDQ2ZmE2NTMtZDE3NC00YzFjLWJhNmEtMDEzMTI5ZjU2ZGM0XkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_UY98_CR3,0,67,98_AL_.jpg","When Raj meets Simran in Europe, it isn't love at first sight but when Simran moves to India for an arranged marriage, love makes its presence felt."
Casino,8.2,A,1995,178 min,"Robert De Niro, Sharon Stone, Joe Pesci, James Woods","Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite."
Jurassic Park,8.2,UA,1993,127 min,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough","Action, Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_UX67_CR0,0,67,98_AL_.jpg",A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.
Unforgiven,8.2,A,1992,130 min,"Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris","Drama, Western            ","https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid."""
Tonari no Totoro,8.2,U,1988,86 min,"Hitoshi Takagi, Noriko Hidaka, Chika Sakamoto, Shigesato Itoi","Animation, Comedy, Family            ","https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg","When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby."
Ran,8.2,U,1985,162 min,"Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryû","Action, Drama, War            ","https://m.media-amazon.com/images/M/MV5BNTEyNjg0MDM4OF5BMl5BanBnXkFtZTgwODI0NjUxODE@._V1_UY98_CR0,0,67,98_AL_.jpg","In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him."
The Thing,8.2,A,1982,109 min,"Kurt Russell, Wilford Brimley, Keith David, Richard Masur","Horror, Mystery, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
Raging Bull,8.2,A,1980,129 min,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent","Biography, Drama, Sport            ","https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg","The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
