Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
Gaslight,7.8,NA,1944,114 min,"Charles Boyer, Ingrid Bergman, Joseph Cotten, May Whitty","Crime, Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BNTI0Y2Q1YjAtZTJhOS00NTZjLTk5ZWItNzJiMTM1NGVjZThlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane."
Shadow of a Doubt,7.8,NA,1943,108 min,"Teresa Wright, Joseph Cotten, Macdonald Carey, Henry Travers","Film-Noir, Thriller            ","https://m.media-amazon.com/images/M/MV5BM2I1YWM4NTYtYjA0Ny00ZDEwLTg3NTgtNzBjMzZhZTk1YTA1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg","A teenage girl, overjoyed when her favorite uncle comes to visit the family in their quiet California town, slowly begins to suspect that he is in fact the ""Merry Widow"" killer sought by the authorities."
Stagecoach,7.8,NA,1939,96 min,"John Wayne, Claire Trevor, Andy Devine, John Carradine","Adventure, Drama, Western            ","https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.
The Lady Vanishes,7.8,NA,1938,96 min,"Margaret Lockwood, Michael Redgrave, Paul Lukas, May Whitty","Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BNjk3YzFjYTktOGY0ZS00Y2EwLTk2NTctYTI1Nzc2OWNiN2I4XkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg","While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train."
Bringing Up Baby,7.8,NA,1938,102 min,"Katharine Hepburn, Cary Grant, Charles Ruggles, Walter Catlett",Comedy            ,"https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg","While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby."
A Night at the Opera,7.8,NA,1935,96 min,"Groucho Marx, Chico Marx, Harpo Marx, Kitty Carlisle","Comedy, Music, Musical            ","https://m.media-amazon.com/images/M/MV5BYTJmNmQxNGItNDNlMC00MDU3LWFhNzMtZDQ2NDY0ZTVkNjE3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A sly business manager and the wacky friends of two opera singers in Italy help them achieve success in America while humiliating their stuffy and snobbish enemies.
Bride of Frankenstein,7.8,NA,1935,75 min,"Boris Karloff, Elsa Lanchester, Colin Clive, Valerie Hobson","Drama, Horror, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@._V1_UX67_CR0,0,67,98_AL_.jpg","Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate."
Duck Soup,7.8,NA,1933,69 min,"Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx","Comedy, Musical            ","https://m.media-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","Rufus T. Firefly is named the dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of his wealthy backer Mrs. Teasdale, contending with two inept spies who can't seem to keep straight which side they're on."
Frankenstein,7.8,A,1931,70 min,"Colin Clive, Mae Clarke, Boris Karloff, John Boles","Drama, Horror, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMTQ0Njc1MjM0OF5BMl5BanBnXkFtZTgwNTY2NTUyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.
The Mitchells vs the Machines,7.7,13,2021,113 min,"Abbi Jacobson, Danny McBride, Maya Rudolph, Michael Rianda","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMjdkZjNjNDItYzc4MC00NTkxLTk1MWEtY2UyZjY5MjUwNDNkXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_UX67_CR0,0,67,98_AL_.jpg","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope."
Roma,7.7,16,2018,135 min,"Yalitza Aparicio, Marina de Tavira, Diego Cortina Autrey, Carlos Peralta",Drama            ,"https://m.media-amazon.com/images/M/MV5BMTU0OTc3ODk4Ml5BMl5BanBnXkFtZTgwMzM4NzI5NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",A year in the life of a middle-class family's maid in Mexico City in the early 1970s.
Deadpool 2,7.7,R,2018,119 min,"Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison","Action, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMDkzNmRhNTMtZDI4NC00Zjg1LTgxM2QtMjYxZDQ3OWJlMDRlXkEyXkFqcGdeQXVyNTU5MjkzMTU@._V1_UX67_CR0,0,67,98_AL_.jpg","Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable."
Sound of Metal,7.7,18,2019,120 min,"Riz Ahmed, Olivia Cooke, Paul Raci, Lauren Ridloff","Drama, Music            ","https://m.media-amazon.com/images/M/MV5BNjcyYjg0M2ItMzMyZS00NmM1LTlhZDMtN2MxN2RhNWY4YTkwXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg",A heavy-metal drummer's life is thrown into freefall when he begins to lose his hearing.
Wind River,7.7,R,2017,107 min,"Elizabeth Olsen, Jeremy Renner, Graham Greene, Kelsey Asbille","Crime, Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_UX67_CR0,0,67,98_AL_.jpg",A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.
Forushande,7.7,UA,2016,124 min,"Shahab Hosseini, Taraneh Alidoosti, Mina Sadati, Babak Karimi",Drama            ,"https://m.media-amazon.com/images/M/MV5BMTBkMjMyN2UtNzVjNi00Y2ZiLTk2MDYtN2Y0MjgzYjAxNzE4XkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_UY98_CR1,0,67,98_AL_.jpg","While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections."
Get Out,7.7,15+,I 2017,104 min,"Daniel Kaluuya, Allison Williams, Bradley Whitford, Catherine Keener","Horror, Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_UX67_CR0,0,67,98_AL_.jpg","A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point."
Mission: Impossible - Fallout,7.7,U/A,2018,147 min,"Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","Action, Adventure, Thriller            ","https://m.media-amazon.com/images/M/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_UX67_CR0,0,67,98_AL_.jpg","Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong."
Perfetti sconosciuti,7.7,NA,2016,96 min,"Giuseppe Battiston, Anna Foglietta, Marco Giallini, Edoardo Leo","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BNDQzZmQ5MjItYmJlNy00MGI2LWExMDQtMjBiNjNmMzc5NTk1XkEyXkFqcGdeQXVyNjY1OTY4MTk@._V1_UY98_CR1,0,67,98_AL_.jpg","Seven long-time friends meet for dinner. They decide to share their text messages, emails and phone calls. Secrets are unveiled. Harmony trembles."
En man som heter Ove,7.7,PG-13,2015,116 min,"Rolf Lassgård, Bahar Pars, Filip Berg, Ida Engvoll","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMjE0NDUyOTc2MV5BMl5BanBnXkFtZTgwODk2NzU3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors."
What We Do in the Shadows,7.7,R,2014,86 min,"Jemaine Clement, Taika Waititi, Cori Gonzalez-Macuer, Jonny Brugh","Comedy, Horror            ","https://m.media-amazon.com/images/M/MV5BMjAwNDA5NzEwM15BMl5BanBnXkFtZTgwMTA1MDUyNDE@._V1_UX67_CR0,0,67,98_AL_.jpg","Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts."
Omoide no Mânî,7.7,U,2014,103 min,"Sara Takatsuki, Kasumi Arimura, Nanako Matsushima, Susumu Terajima","Animation, Drama, Family            ","https://m.media-amazon.com/images/M/MV5BZTlmYTJmMWEtNDRhNy00ODc1LTg2OTMtMjk2ODJhNTA4YTE1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg","Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie."
Sicario,7.7,A,2015,121 min,"Emily Blunt, Josh Brolin, Benicio Del Toro, Jon Bernthal","Action, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.
The Theory of Everything,7.7,U,2014,123 min,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry","Biography, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_UX67_CR0,0,67,98_AL_.jpg",A look at the relationship between the famous physicist Stephen Hawking and his wife.
Kingsman: The Secret Service,7.7,A,2014,129 min,"Colin Firth, Taron Egerton, Samuel L. Jackson, Michael Caine","Action, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BYTM3ZTllNzItNTNmOS00NzJiLTg1MWMtMjMxNDc0NmJhODU5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
